Year,field,Yield,Organic matter content,Total carbon,Total nitrogen,Electrical conductivity,Sand,Carbon-nitrogen ratio,Available phosphorus,Variety,Days to heading,Planting system,Organic,Green manure,Manure,Soil amendments,Herbicide,Pesticide,Years of production,Average temperature1,Min temperature1,Max temperature1,Precipitation1,Radiation1,Average temperature2,Min temperature2,Max temperature2,Precipitation2,Radiation2,Average temperature3,Min temperature3,Max temperature3,Precipitation3,Radiation3,Average temperature4,Min temperature4,Max temperature4,Precipitation4,Radiation4
2022.9998602294559,F001,5.695,1.8140330579082455,1.0507873390633455,0.0866196727701145,0.47882623339222474,49.56778063902533,12.076922368910683,17.557572495209715,3.9938394634125487,86.45137245013757,-0.002632411839745387,0.0013212296201580694,-0.0038554678710330846,0.9932376990802315,1.0058684898320973,1.000524046453102,0.9968765468817024,3.979594315173811,20.261447991829286,16.146942970140287,25.73047677247343,7.971572378946578,15.40512072769094,24.425997107546568,18.900598567979344,28.484399053516714,5.679885747306927,14.30780971921421,26.43945915591784,22.026352448855466,30.831559664277027,10.79763940799357,21.016123445316225,24.286888566357334,18.541496713589897,28.35449977442697,8.574910226908761,18.981982623250474
2020.9929034404986,F014,6.086,2.78700830380258,1.6657321431546064,0.16945027140112254,0.47973867277175847,33.938415255874595,9.838489181083066,21.29042707372276,2.013124570036978,77.69500464035092,-0.01291605488918049,1.0007510923260856,-0.004944309935179901,-0.002050310686390854,1.0082962777030817,1.0033012471830847,0.9997079400676697,2.9939967018010765,21.88203844795749,17.123536745327613,26.370129192252065,10.07824483790327,10.3626119855965,23.739152256979338,19.269921461026097,27.100779128905902,5.88098139963071,14.7858417973478,25.599535897523992,20.117719143885036,29.65407361497381,10.403747287013426,16.589885975393134,23.200725765591894,17.62803168687858,26.65643004927589,7.237716832459741,20.536698931519748
2021.0073158015107,F017,5.336,4.645901004430139,2.724804529780397,0.3026039216464378,0.4338102179404781,33.537008174767664,9.035889826818961,17.267628815904377,3.972623026271256,92.66435738927525,0.003952475297822826,1.0036945262981498,1.0015722389018569,0.9970532200269355,0.0015592470202673869,0.9997624207294324,-0.005196144669117003,1.9843489392965985,21.459759671572577,15.852505333947358,26.134895077236376,2.8253761626903944,10.64804759502911,23.361850743450514,19.293221374057353,28.043016967535227,7.225906864831855,16.50748074001399,24.893593988264975,20.32137922316173,29.433574796711294,5.8043803975865735,18.20378755533881,25.357349056467903,21.53601022655432,29.761538039692226,4.508580320029088,14.374141815455316
2023.006470530498,F001,5.695,1.8141499374070742,1.0501546338377723,0.08684929829120411,0.4796891724826738,49.498706490934424,12.079834718506142,17.549365990569495,3.991006077945292,86.39879683714543,0.0013716543407120065,0.003833425471819308,0.001730442070052593,0.9997652786693133,1.0029689586660229,0.9970773325755006,1.0022056452193728,4.031530371127016,20.2629063588118,16.137847160717843,25.718777138293767,8.006252155355124,15.395128008589266,24.419693986068257,18.90925146472441,28.458782625326517,5.646255562951594,14.334980433617499,26.428237009540165,22.034566547988888,30.84738490728483,10.746322629271097,21.006355927935715,24.29300929282992,18.518118827944505,28.341605989851924,8.57455011353655,18.975960145249974
2023.0005493161125,F018,4.933,3.0185376005884934,1.7054938023626516,0.1814131050426574,0.4426370798750353,40.26184721211059,9.445175758262458,17.447291679596372,2.9807162177912736,79.63469858699466,-0.003595074277350473,-0.007694665226267696,0.005873369836979707,1.0014050060348378,-0.005795754737916291,-0.0016610292429949938,0.007004986807835275,4.99623614338082,21.486635613844484,16.76865498842959,24.60478412855193,5.7668195110420655,14.635628900582494,24.63902249240863,18.88743228720859,29.027579949989946,6.158487517851968,15.974930438617283,25.019989888568265,21.325430661676755,29.778712392008874,8.65379036105751,15.996438608083778,22.43462541490375,17.670178172158657,25.579054341940527,8.803122368464786,17.573547157157666
2022.0093776346553,F026,5.625,2.9387562138833667,1.696208572979397,0.1654017491000377,0.6650130874026939,48.520596893510636,10.236754957720219,14.734854549433916,3.990552546710037,92.42212682035291,0.9933684418331981,0.9893250952749764,1.0050185901990325,0.994921918099039,-0.0004425473564810923,1.002540439323193,-0.00037497009624135047,6.02940211485569,22.15382221096288,17.53460849356884,25.061322988006655,7.085047732862162,15.72479934073515,21.343355134716017,16.096296083526056,24.61987440536125,7.370761736449502,15.83848140873952,25.358090729415316,20.58254001351578,30.477300680788673,7.106234033730222,15.127870776282771,24.352504252741724,19.389104514031143,29.44215468752567,5.927953444027475,18.127844703738266
2023.0038892579357,F010,5.604,3.2673131320537157,1.9843600395366006,0.16801381590668188,0.40512753733514173,39.98819328112858,11.792000917670865,15.200764945404835,1.0028319154998675,95.35914983469898,1.004209129342671,1.0047584596212351,-0.0006032851966781287,1.0036491640872613,0.004735298619094978,1.1995819814972145e-05,0.9990456321710492,7.001408090989142,23.54961094145136,19.28849038849003,28.710068492292578,5.4502846319400495,13.689457130076908,23.511643459931054,18.684795635161038,27.75247962605794,8.888155284207134,16.499449239491486,26.495905068349046,21.651758839513594,31.346028796596855,9.076885594788903,17.831212112948187,24.800883122996115,20.94464954872516,29.67553300129793,3.557392150191619,17.326506251441227
2022.9928514582955,F015,6.52,3.6551988464517886,2.113392771904187,0.18278162214301077,0.45546930453211387,44.015519875139255,11.499959245690377,21.621288708062075,2.9979506478028366,90.34857478315394,1.0017593300599141,0.00564189454792059,-0.005676613587612997,0.0003174257608187594,1.0043610188679333,1.0013634148197237,0.9945970957862483,7.000849533942097,22.483120121343912,17.508924500502065,27.233877391328484,3.6603465991628688,11.39999045201469,25.359368255758728,20.752252026110323,28.609369805243343,7.199374087775937,17.517036447396073,26.11335641999029,21.05725148638447,30.2515898527796,9.082606150069113,14.225505173056881,25.57633583838665,21.658933398058533,29.878821836028507,2.756420345488616,21.638551391031058
2023.0030676754102,F026,4.969,2.0683666581780753,1.165597550041705,0.11685220762978137,0.4868575990096643,53.166018108344744,9.93559386500836,16.790320363632837,3.997102774901148,92.70584450762478,0.011998787310079266,-0.004848131509506338,-0.0014559044248749836,-0.009532220688836692,1.001065666811034,1.0026853885286302,0.9988885453163657,7.997973677669172,20.945409810012777,16.87234105258782,26.433764611564385,4.812809197268064,14.051662509055847,25.670783544163005,21.96024111773983,30.263097978481543,10.094648100530078,15.682722563024777,26.365648465320202,20.41463203704201,30.948557474855114,7.100432973785,15.767461398448471,25.576578634717233,20.96608173562188,31.315697103024483,4.800392208925767,18.221065537160506
2021.992022957773,F010,5.221,3.0402311370040835,1.8526773471279807,0.15945227990429192,0.3748839409140376,31.72396589217785,11.666078322914686,12.247281275434203,1.998179813601359,86.11686829747744,1.0021160701737182,-0.008834531912937676,0.000991104103481513,-0.009868000117048307,0.004463880804232875,-0.0015022028756062193,0.9922792177917317,7.000086629923068,20.934206599270883,14.908466474743255,24.136094005642445,5.771903285192401,13.310901760237234,25.01559567851043,19.814647224986214,28.86502765564259,6.909727261649437,16.95213346052345,25.46243651809984,21.031453156165767,30.27392820538275,5.111951468564651,14.50940875767207,23.89706175171879,19.306123532199134,29.023407037081597,9.545182447741128,16.683537500772392
2022.0073079177178,F022,5.832,3.473326205242448,1.9913158113250335,0.19624270944808855,0.23865652660786463,35.45861656000788,10.138309300505572,17.110274007522783,2.002325626210647,89.25792429064275,0.0019524733797417295,1.0004704321057665,-0.000921992506301845,0.9999379315248903,0.0024715016026303424,1.003030716392191,0.9955749890011465,4.03922265796118,21.874879000607926,15.945257531071148,25.16835034115926,7.126075654100755,15.120173962052329,24.90512479749145,20.58746862957739,29.660900090367047,8.739514627756408,16.007205310018424,26.862090229670397,22.40527540373923,30.358784882483928,7.126714526023329,19.006963662814687,25.895354756187498,21.777739315246826,29.177237500781242,9.007358233580042,18.903068844389903
2020.9995846612508,F026,4.942,2.6575321619972128,1.4865332474121231,0.13360321472719563,0.8838116542459423,44.88580784460771,11.2008681061396,12.472431817156895,3.9884679770749005,87.51199940148919,0.999159350788824,0.004421638596369147,-0.00263660669174667,-0.0011133028935006357,0.006044743432204784,1.0015182377208702,1.00109930435723,6.947066812518649,21.00044251328297,16.10672358043299,24.324369559450666,6.450265861788896,14.786339085384085,23.39570189696945,18.238359445899928,27.608335661877828,7.185567229848646,19.44385538058683,26.740199162439982,21.947572603266355,31.14192436478008,4.501924412229319,17.917843365960827,24.794128403247477,19.698546172921805,28.778198325999774,5.098022977439729,17.173962042920632
2021.9984621111294,F019,5.847,3.9605952796659225,2.241777128111861,0.2329303123724789,0.6160166253487439,41.263900769185,9.66828754259561,17.011625248196314,3.008082414434829,89.71217028592072,0.004113284026366113,0.008538877214120989,0.0011537715752262987,0.9994789369177205,1.0014572129833776,0.9950514018495833,1.006393678007964,4.954325010260984,20.964605709364935,14.503775598730313,25.826183636898193,6.306255342162613,15.612733613591589,24.446911931518496,19.384685053593035,29.15076449585755,9.516222272854435,14.861907138007757,26.71961247904816,22.102789866875053,31.834708340346157,6.84274013044387,20.38342523264483,23.43403683279688,17.762010743799465,28.2230897606089,7.287721492756227,17.233816584052715
2021.9943352776195,F026,5.625,2.9410906237068826,1.695902564341189,0.16568610481029808,0.6661577949315876,48.55572012469337,10.261539853317224,14.781351321929789,4.007577199866299,92.29804054568307,1.0031479296544639,1.0024525005606675,0.9977007234806723,0.9998590155768987,-0.0017912970478154372,1.0057801353886309,0.013617141764716525,5.987604918746447,22.16055646543868,17.528233118503202,25.063263185232618,7.127384399384091,15.679116776071323,21.356443955103,16.11176138194286,24.572895304210363,7.366151948184081,15.836801199203398,25.370152224532454,20.612073145828756,30.458203583186233,7.13123762399338,15.13049377066111,24.353578073100465,19.39593419920112,29.421502818576478,5.924736631466393,18.10152110814181
2023.010170446178,F007,5.128,3.038487004185812,1.8447680370032988,0.1598990316089103,0.9554710334697718,33.385654545480705,11.52934699961154,10.480130290033435,3.004402684821782,84.42117787065712,1.0063036883065357,0.9982342829870856,-0.002865513276676151,1.0011364414633797,0.001691296882058499,-0.0020067689102520997,0.997156634850478,5.000331524203367,20.88961977988244,15.52801366724429,24.95440091294036,5.256819390913366,14.767212224137126,25.19717072429249,20.85701871591483,27.918869064396013,7.028358671195589,15.892848393368016,26.368966207771887,22.660624903524777,29.697081595957304,9.147511576217473,15.90299434182668,23.019076914333926,18.609657381365533,25.845442643601167,3.721016182226751,17.19953036434142
2020.9987144534662,F008,5.541,2.574238828707527,1.5076250440797623,0.1311093747889865,0.5810937125741866,23.767055988750727,11.42278447375094,11.92638793899717,4.00636363615526,91.27732488542046,-0.002625382702794953,-0.0042425211129132,0.0014209845984059898,1.004774556994392,0.9852415239993982,0.9933670918774149,0.006957358017406603,2.0157480850025666,21.42179743490183,16.12817055250719,25.825519812967002,7.214539149709749,17.357767432261046,23.985108371924348,17.89769740623576,28.59622480854754,9.240260457733829,16.55255438002443,25.223867196631787,20.55190971887455,27.777948832743963,9.190379026335654,16.709956504399045,22.751386216524953,17.203303344120858,26.72855634622243,6.525692812282362,18.635061669622385
2020.9964366971292,F008,5.541,2.575826243962767,1.5005618712376947,0.1310796409458462,0.5804781439923413,23.787731499516543,11.410870126421669,11.89560650643962,4.003389367398464,91.21598047221953,-0.0021927124384302594,5.439556713067224e-05,-0.0018340666775906024,0.9944019038038455,1.001928212924304,0.9958119156468462,0.0011815460800538881,2.0107957826972496,21.424402103772394,16.115630212839356,25.819298404638783,7.195398458217081,17.4026185485231,23.978569615101133,17.891992856020668,28.586854272731657,9.230110592796871,16.600547482515562,25.223370310905523,20.557369870950538,27.75855202425502,9.186933444752816,16.721987884855647,22.7538285211228,17.18276379936656,26.722510368443253,6.501624749020143,18.641929998910527
2020.9970705650521,F022,5.394,2.9562856543246547,1.8002385345894745,0.17651090191355423,0.5388151563979047,26.05790350733038,10.125090863465624,27.845746576810882,3.0232698793155044,96.64404335719853,-0.0024127640140096606,-0.001421557825808215,0.0011137114161035347,-0.005904761747339179,0.981626589621243,0.9959080914778263,0.9992668543768822,0.9912315628174659,19.789868543833553,14.6158237663858,23.940418049104213,3.065790113678892,17.246066793371337,24.64986180236667,19.39669809004577,29.134660176115958,8.085991675415647,17.443988730054393,25.791087981916572,20.840969011741546,31.087144857492838,5.396830761474517,15.756957381213883,24.38251852941344,19.82126775630916,28.325117751547463,1.0227985304368927,15.56823019676574
2021.004428334446,F008,5.541,2.5679296864396224,1.4978465487130181,0.13104081415147434,0.5805499353974634,23.720027124117454,11.404385952336831,11.891965000210993,3.999004128820934,91.2284070937716,0.003982478202858949,-0.004821743781949034,0.0012464767243607555,0.9944914902949757,0.991320636678453,1.0002090881534593,0.0020969233947809316,2.023254432411426,21.40321429093489,16.123913971684384,25.836021159911056,7.17180074147232,17.353242631462013,23.990790000808072,17.898981521192997,28.603673642018716,9.248283838283394,16.591794434685294,25.21927471402807,20.550640227952254,27.773897124563913,9.148372826859596,16.723393698181198,22.762862466560076,17.211240004272923,26.76553743156313,6.518539884383974,18.664629417068177
2022.0030401664715,F023,6.27,4.000421779163794,2.3008893627617435,0.22310293919898413,0.547272496629896,45.67194468762003,10.324016491211932,17.021637357085606,2.9964886820436036,82.79230198379341,1.0075458150739813,0.009731934942017705,-0.005198575460548855,1.0014556531018333,1.00227510709423,0.998902525313668,1.0003001289605842,4.023508912848444,21.43015898488616,16.8063342424961,25.468990682433862,5.106894801480436,16.135871734203498,23.801433600928302,19.38151364862402,27.436042209627917,8.850369877176314,15.753228340808336,27.652295328754814,22.910068313534136,33.19699268390422,7.901833448196224,17.571228864474556,24.120314171332854,18.12127669218142,28.21601793185615,5.172775324107095,20.720332102618656
2023.0034335647224,F025,6.289,3.967761241549829,2.239837471950889,0.2231354714847599,0.46062827740598716,42.15191930483162,10.10361167087521,19.94884825160954,2.991383850482295,81.56927995154504,-0.002310721149963894,0.008479851046263687,0.997804366665464,0.006272436724073375,0.002404838186309729,0.9986501227839781,0.0005351233211530412,5.004200173579881,22.30244164091254,17.18789645783799,26.10026870366562,7.171091556351063,17.442934855248204,23.371689143399127,17.305411809613705,28.129957561390576,7.82862619397353,22.112915934560935,26.511667896110588,21.84616637938544,31.764918856724453,3.502331959190149,17.709097181562115,24.943837720864487,20.187944609351153,28.97485614156329,8.073858864871493,16.928507527245724
2023.0035840438968,F018,4.933,3.0035036457244155,1.7058721154230148,0.18184652453437938,0.4394156118327549,40.24402459121423,9.460618570726574,17.434523769993184,2.9881966768793973,79.53557258557635,-0.0021391608879670603,0.005396422884626396,0.006559769771027653,0.9978267761518593,-0.005853992417190744,0.002483498136439864,-0.0019793211831070057,5.021967709140644,21.47866796489314,16.784943575466393,24.59265718563255,5.737499936596427,14.627185251175039,24.624289424219164,18.884085779721797,29.025118658179323,6.141274261096457,15.972495269036749,25.03052669012387,21.307436129206526,29.783325710809795,8.637678353516232,15.990344344380937,22.431993467794594,17.677432153925444,25.57514218634929,8.738680428165548,17.573079794444528
2022.017816584984,F002,6.14,2.8544060506726177,1.638180044642943,0.15661515651018607,0.3985769544039397,25.139619223108465,10.381589774439924,24.261533557025324,1.9857701890786124,77.2137784703081,0.00158169319132377,-0.004374194725971039,0.9946980829588157,-0.01260435119127391,0.9964138534552426,1.00136207382445,0.9932229161922832,7.006221726205486,21.635728469961027,16.962603559123203,25.517888795933494,5.37578070338009,11.891275210303325,23.945977287950058,18.52963297155949,28.737242332014578,11.12028674557322,17.19847996840635,26.384022157335412,20.913722588372604,30.73319413357274,7.734187224743751,21.515179707156037,22.154573764145404,17.661596624287554,25.15753279098059,6.513762243350936,19.19174825832577
2021.996618991997,F023,6.27,3.993766660365258,2.3024573767390284,0.22287037975074683,0.5473152743049122,45.68112139445775,10.354252486752022,17.0109425195492,2.989837119779876,82.75175373342722,0.9987623448575148,0.0040614860218800754,-0.009657107082879502,0.9914147476493208,1.0069020456924944,1.00126658352158,0.9925175559070946,3.9871870370396496,21.453385133967032,16.830499802030666,25.484917651219806,5.101443540508209,16.108551421450997,23.80828901903366,19.392350951588032,27.416816247774598,8.88337065016146,15.733857561747495,27.65414369041015,22.8886891336462,33.23080811227877,7.909267263936052,17.553899333594387,24.11903806016585,18.096442248494427,28.202490554068227,5.180752550220382,20.732027967268372
2020.9957386004535,F003,5.776,3.457899686094828,1.9546163860850956,0.16033993493560966,0.7115286840361216,41.03815916207733,12.098945443626045,14.178400276289738,3.999191810954028,90.00048728140999,1.0047945430820877,0.003038333342391028,-0.008494555181337233,-0.00419710119655695,0.9975624238075238,1.0016424156557957,1.0031664864697352,2.0159240812005406,22.6336181670601,18.609760724079017,26.398105953896994,4.862943458982187,19.5234403622447,22.55200635167688,17.221258013140535,25.527560846948848,9.452017332990742,15.33440595754263,26.163622451344693,21.88252620220169,30.45771351675213,7.809170215522536,15.70758375955535,24.761212087232487,20.116915223794805,29.392871747138244,6.296824448470354,17.887312270447776
2022.993230141614,F010,5.604,3.2574322803961,1.9831056943033518,0.16773356985605292,0.40233571184282063,39.77107499697325,11.809710213363863,15.194280695262997,1.0038224703186187,95.57769568720123,0.988660047471554,1.002102166367089,0.00013281235933646244,0.9971899863271289,0.011295348777917909,0.0024692019470814734,0.9986587463386931,7.002524175754074,23.557089609679533,19.28176809528628,28.709338377555024,5.426575467913054,13.698926686197689,23.4931450130916,18.638452317801995,27.752991851316768,8.908125326019041,16.496750890409626,26.49599271492467,21.63175810310941,31.34488061896957,9.089425131502006,17.773089047892167,24.818938402375483,20.95473774097408,29.704510167101503,3.5905396596874057,17.306751134139876
2021.0051243956877,F018,6.135,2.7732570700504633,1.6220178545722437,0.1411423492265189,0.6098622647936691,38.34885258840823,11.504172173942289,24.544444370664365,4.000584779687719,97.85539440164086,-0.004163287384644974,0.0059361208219460655,0.00014105819909250963,0.99794240956106,-9.668382380464651e-06,-0.008447767616697155,-0.0028894331725028777,3.000030575112726,19.704531508086607,14.235997807463566,23.26253511047773,6.302539010434289,13.378434897596426,22.433691639714795,18.838475979895385,25.47415421488638,2.370277139585906,12.639296515763593,25.341826471167362,20.131184933640654,29.93061904735159,9.63360160439379,17.82311153734771,23.21478622513828,18.058121807266996,27.22471704607024,8.879042600442087,20.17016921027086
2022.0093920357344,F009,5.734,3.1514237046244182,1.832660285321583,0.1635438834247738,0.4865858428961444,39.91925482606004,11.258483463158024,11.752039069579585,1.991246549451735,89.53701390253737,0.9960597506149623,0.0030181201080548017,-0.0005365923689158887,1.0001943838404677,1.0020548705660186,0.9985394887046364,1.0000412294877845,1.0336125914097822,21.302724403847236,16.874226657295768,24.933735390474318,2.729699548341452,13.001737391816448,22.935036738421026,17.603498567804333,27.95785560974019,7.661435140311589,16.857666032203042,27.374926848787606,23.24054272648924,31.402865135143443,10.012125249878485,20.99076602548403,23.16222660849359,18.10702950450518,27.45719608440852,6.100649120678468,19.021359160014505
2022.9990520594695,F002,5.575,2.260415907244842,1.2283244240820692,0.10067115692340244,0.6440852737381096,20.458640394031764,12.215761900624312,19.200388312245014,4.010293086808378,96.48549733742978,0.9883146849649952,0.0035151924539395855,1.0055396671868706,0.9984293238673494,0.008142580973624294,0.9912626586104315,0.0038532903779817935,6.944071445964328,22.083258735034196,15.675693907099939,27.65837145708314,5.401019995978194,13.457520136717282,24.39407918155296,20.542976365527785,29.12455386363615,6.39167541139625,17.55268652458826,26.731655393065548,21.355635529225165,31.28167118983671,5.778801099442651,14.902698977901128,23.81109423033749,19.367545621397305,28.241671505647293,6.672394601569461,16.972692556408866
2021.9930106525155,F026,5.625,2.946349428491503,1.6978241920925723,0.16570495638942845,0.6642603226191873,48.42025514696451,10.231707290574345,14.676442592372386,4.008454753755409,92.57277598172561,0.995147115898516,1.0030254122844415,0.9878053555941374,1.0052869032234546,0.0006598526789317064,1.0001445126302493,0.000874281605318437,5.967648648498232,22.16250222743181,17.523617631983747,25.051761076450692,7.142774975370377,15.72754911445095,21.333185755777624,16.093643155122216,24.59842967820655,7.358517309810267,15.83977972374769,25.370436967524128,20.59676433460456,30.458268888354855,7.135735552110725,15.1265519599258,24.361126816707124,19.38616808047654,29.43286682017995,5.895475223318567,18.120233422427365
2021.993141056614,F007,5.63,1.9862281822497707,1.042175914609406,0.10403149528993975,0.6545429099802995,26.97042188720949,9.94476766565996,12.53092689070738,0.9981745144798227,78.7409439157171,0.9953912729500186,0.0016188166754183709,1.0018064242016345,-0.003405987953382531,-0.005047805218375954,0.9999814330460024,-0.0031801076953590513,7.972911221392373,21.494261725812965,16.825061614744076,25.633951581413697,6.702723496473112,16.051762767610136,24.14409872999349,19.598524428524303,28.44304417889597,8.817314023090235,18.875816256229427,26.759283055574112,21.80498720671132,31.997812585062324,7.545104149320048,13.948727477687036,22.49710290536823,17.56090570558614,25.77783073615293,3.7158170907562225,21.766402060890194
2022.0054123478062,F004,5.218,2.003509897862134,1.1099238999085492,0.09392663180967623,0.502413210919884,43.66154164093546,11.822285833066223,11.162240872623675,0.99253428371887,83.60113694240246,-0.0010127632270712365,-0.008472453739870335,0.007123966751138724,-0.00434462928282407,0.9994474124512827,1.0041900423117205,1.005944233397573,7.991710443592711,22.731044961294955,17.775747646894494,26.937875493523986,9.96228245453544,12.953549556872685,25.189366737410058,21.047238705020735,31.015076356726944,7.479764813324718,15.053395657106579,26.47282391484072,20.86863249180162,31.888580296991297,8.040320178272884,20.529656901897283,25.340105110110255,20.780485532330125,30.671894803521468,1.0315573293274387,18.573855411926264
2023.0061832073122,F024,5.567,2.924109196245636,1.732037665935446,0.15952081282599992,0.14989046668582837,49.08192749210476,10.853957369432036,27.10363889671429,2.006270954227465,80.50773961819966,1.0056048972648344,1.0003972142235693,-0.005145431091913984,0.0024127256827046885,-0.00017933570055128693,1.0047595262971265,1.007654816220337,5.994189877711341,22.305808041641363,18.132571609349906,27.09635184080056,1.8209305600814754,14.661638724713693,25.324774353478972,20.327658147418006,29.971602343878672,8.8247125382107,16.308451937422912,26.82773646442922,21.531425586106675,31.608171882145257,9.847753553788264,14.321033801900366,24.54207568388466,20.126770978985498,28.369602049610588,2.6976722358936747,16.71747707062457
2023.0045185557963,F001,5.695,1.8105408882560214,1.0437139884328261,0.08676120374481769,0.47711938534679754,49.581876287544496,12.061896303051379,17.464066456832576,4.0021493686195155,86.3394790307006,-0.0012341256671651792,-0.0026420056274218287,-0.001732844091256304,0.9922629519290131,0.9931271597710695,1.0008126349156552,1.0023972739743958,3.965603042705028,20.276865161591576,16.147439096082774,25.74327339282169,8.028916892430503,15.364720095291341,24.411418787785188,18.918638417978233,28.452248360864335,5.703034073743432,14.353900329173776,26.445959686844468,22.036457720661733,30.831750459447612,10.77796704693119,20.983448774983447,24.27444472269977,18.537568481084918,28.33320677201705,8.54429814112076,18.992262373001324
2021.9944635568183,F026,5.625,2.9470950147825348,1.6924882824480072,0.1656045041994995,0.6664026174676931,48.556548905132956,10.242820364528805,14.602178595214363,3.983441507234723,92.37638326761355,0.9948088211466365,0.993920539557446,0.9965649764561015,1.001963389461628,-0.0012883705490525615,0.997994768659004,0.0047196578398893555,5.977518833560446,22.153277781505555,17.512273130050175,25.036676303506926,7.127444188073147,15.71697855865575,21.335748603206873,16.060615356018655,24.57588450453335,7.349076036807275,15.82739464933313,25.37736020089443,20.604230179807015,30.46752128128441,7.117162650411826,15.128494241623695,24.361845670250197,19.39477790904784,29.441508211908424,5.943333189433451,18.123934883724363
2021.0019313737428,F020,5.276,2.712471210804423,1.4947443680149066,0.13195748419215506,0.6583220499314535,42.123333421058554,11.353041379383086,19.106532815517344,3.9992226853202433,94.96017480834676,0.9997131768775129,0.007988912643898288,0.9959196006035274,0.0005166952168489686,0.996262319924807,1.001944316439181,0.006020176547131362,7.980355715105323,20.92735222897318,15.428398140484475,26.433605199002223,8.512309679416736,17.42207899237286,23.51051738108669,18.631970855996496,28.51764292561192,7.138429536121565,15.871485464330538,24.34084467530958,20.344450494682302,28.930182762213228,6.461029262726651,18.622041411755593,23.91598900079046,19.650661523065736,27.360608262461835,9.654873342546177,16.488646121033213
2023.0009707211561,F004,6.228,2.5551510090302187,1.5028105869715815,0.13920720117205523,0.5140406985808297,40.52897953623315,10.695212607468902,9.354322971755325,2.0029962270720807,82.92155207127345,1.005283639332721,0.008213019529908898,0.9985114494616186,-0.000742861669749476,0.004655066524329599,0.9978843338547944,0.005477952122452759,3.0560780689134113,21.07182497308958,16.655446894863022,26.581328711227247,4.493436178535759,11.291409527639772,24.95914481532296,20.387181190620908,29.094722662221837,7.230122668617806,16.073222824634847,28.952612794435183,23.847773816832774,33.1423870407048,7.737599747717855,15.897662944738508,25.39178466295921,20.848220140690888,29.32735244674482,6.582709981605134,20.318205279009103
2021.001819292757,F022,5.394,2.958724369842394,1.7966900404232764,0.17633830974295733,0.5420941354327384,26.22794358264921,10.136104177410159,27.84597818811481,2.989712513512775,96.57760495009762,-0.004914929505048351,0.006456527135558265,0.006512814715921451,0.008002234916372765,1.0001743054305665,0.9999944188538089,1.0029767347363445,1.0411154954636246,19.796743328398822,14.608364453878636,23.916637594021992,3.000922136563975,17.252163684406327,24.63856340991977,19.41688956392272,29.162674164349138,8.040214292277534,17.47519847998902,25.78230204086749,20.84339757848706,31.05676731241947,5.444838752866183,15.723780988334296,24.369754607096322,19.807111387445953,28.295133215986915,0.9934703442269045,15.558459363181937
2023.0072495049483,F016,6.269,3.0116904466330983,1.7234883154251825,0.16396036715519968,0.4971030118560865,30.225346322305953,10.591418313146656,23.917720327053363,3.0021707487559515,95.64285746701226,-0.004585655961751762,1.0012123067814969,0.008382964865365225,-0.003134876940824351,-0.001424159655548418,1.0039520089363296,1.0029003791338582,7.9906039367423665,21.90580994392691,17.353533820939635,26.675134651552433,8.130170647094864,15.174137150738042,25.13080396001998,21.036148369581,29.10155736786105,7.299209075968937,18.78546534960243,27.087565980138898,22.605851226380953,31.898617087839593,9.194109041098331,16.27157475314799,23.773965969928543,19.143621247108058,27.375981465603118,7.540049333111498,17.64736741469258
2022.0018601141921,F016,4.994,3.2555112951951566,1.9402327620551454,0.18741932603551112,0.3597842663219923,39.502367226360185,10.342473507886776,13.06250423090371,0.9833649512221503,87.03012943467088,0.0028128530780418917,0.006415697158725328,-0.0015327022656580203,0.010380430634254515,-0.0005347323013048677,0.9977646930694406,0.0025189606784077885,1.991703080931234,21.48518995126214,15.822194770558252,26.45434616710027,6.953413876918404,10.90554032765414,23.50111589619735,17.714523563102837,28.251846204680444,5.648539338159562,18.689467689771455,25.43468641414164,20.83678427848198,29.01253583898628,12.319303080052169,16.53009527027854,24.994137897468427,20.234365565975825,30.138277523410657,5.395865233431121,16.334953667750526
2021.0056479512261,F023,4.932,4.067523177625178,2.387632757708475,0.20450531019161924,0.9231148954916312,38.60322282680379,11.637762421519254,19.867112262335837,4.015278510729128,68.12716879103958,-0.0011156560847245048,1.000057254641085,1.0086917212658408,-0.0011357945927295116,0.0011236426920716454,1.003228812413997,0.9946808540133824,7.9737753279306975,22.159228443620616,16.86013127240284,26.352325064807637,6.096866012879775,16.955755540803658,24.59738294215683,19.72001602352314,28.513963458339052,12.972646272547024,19.823956061798093,25.649829503490825,19.611948129159458,31.43940504533998,6.162230102137796,15.965549938359864,23.510377110576325,18.39413602179578,28.400965472420797,5.5173477167407725,14.92978725471238
2023.0005621971768,F002,5.575,2.2591594256378933,1.2299461920579424,0.10182851417741799,0.641784099282681,20.481846967940097,12.203051236098995,19.285973867244486,4.014269582085888,96.38232882515054,1.00326073350421,0.0009633212747239607,1.0001623155107058,0.9935659892264799,0.0031062768829285916,1.002714732452816,0.0033966288171762616,6.956456734857584,22.09590253424373,15.681524520955929,27.674805856022125,5.39128628304115,13.43859775632037,24.410757422325364,20.53476463486921,29.134816709600823,6.402070970080136,17.544149017382555,26.754138891269708,21.352339772997013,31.276402373397396,5.824499726443861,14.891086018040312,23.824285762384335,19.346631164886,28.264745765062923,6.738371118102218,16.942550707415432
